Date,Platform,Daily_Active_Users,New_Registrations,Session_Duration,In_Game_Purchases,Social_Media_Mentions,Stream_Viewership,Revenue,Top_Genre
2013-11-11,Console,66306 ,6630 ,36 ,18856 ,6096 ,33511 ,94281 ,RPG
2013-11-12,PC,137607 ,13760 ,68 ,47577 ,8136 ,90929 ,32002 ,FPS
2013-11-13,PC,136359 ,13635 ,40 ,32689 ,4077 ,46439 ,107879 ,Action
2013-11-14,PC,70168 ,7016 ,72 ,10836 ,3878 ,20159 ,30082 ,FPS
2013-11-15,Mobile,57186 ,5718 ,80 ,49039 ,4525 ,64670 ,68943 ,Simulation
2013-11-16,Mobile,177482 ,17748 ,81 ,28689 ,5957 ,73124 ,124631 ,Action
2013-11-17,PC,148489 ,14848 ,68 ,60221 ,2611 ,24404 ,5698 ,RPG
2013-11-18,PC,94070 ,9407 ,21 ,67778 ,8594 ,45167 ,132494 ,RPG
2013-11-19,VR,187167 ,18716 ,39 ,14452 ,6902 ,31993 ,30777 ,RPG
2013-11-20,Mobile,102141 ,10214 ,73 ,48193 ,9481 ,37883 ,60242 ,Simulation
2013-11-21,Mobile,84553 ,8455 ,64 ,31110 ,1014 ,29916 ,105435 ,Simulation
2013-11-22,PC,134363 ,13436 ,59 ,20406 ,4373 ,31599 ,76407 ,Simulation
2013-11-23,PC,158069 ,15806 ,92 ,53089 ,8774 ,22933 ,30214 ,Adventure
2013-11-24,Mobile,189828 ,18982 ,76 ,78073 ,2357 ,23222 ,129429 ,RPG
2013-11-25,PC,190027 ,19002 ,53 ,97773 ,6681 ,91113 ,72003 ,Simulation
2013-11-26,Console,60542 ,6054 ,93 ,18117 ,3172 ,20012 ,135813 ,Action
2013-11-27,VR,17699 ,1769 ,21 ,22093 ,8280 ,58556 ,82020 ,Simulation
2013-11-28,Mobile,150755 ,15075 ,45 ,20979 ,8071 ,67946 ,16451 ,Action
2013-11-29,Console,199596 ,19959 ,48 ,35490 ,2367 ,67938 ,39051 ,FPS
2013-11-30,VR,140473 ,14047 ,71 ,95431 ,3835 ,25180 ,49996 ,Simulation
2013-12-01,Mobile,171480 ,17148 ,40 ,80816 ,4007 ,21209 ,12467 ,RPG
2013-12-02,Mobile,79902 ,7990 ,36 ,54441 ,5799 ,25057 ,79380 ,Adventure
2013-12-03,PC,78850 ,7885 ,58 ,87916 ,6549 ,80434 ,112274 ,FPS
2013-12-04,Console,122063 ,12206 ,36 ,32223 ,7271 ,66920 ,54535 ,Simulation
2013-12-05,PC,45853 ,4585 ,54 ,18007 ,1434 ,66655 ,21009 ,Simulation
2013-12-06,Console,119324 ,11932 ,50 ,56058 ,8096 ,54221 ,63492 ,Action
2013-12-07,PC,135717 ,13571 ,60 ,29759 ,2713 ,91689 ,113005 ,Action
2013-12-08,VR,61215 ,6121 ,37 ,49510 ,5069 ,75043 ,111047 ,Action
2013-12-09,VR,144045 ,14404 ,65 ,11654 ,6461 ,45686 ,27191 ,Simulation
2013-12-10,VR,126359 ,12635 ,54 ,73879 ,2942 ,22166 ,18598 ,Simulation
2013-12-11,PC,181380 ,18138 ,96 ,74068 ,8713 ,51769 ,111010 ,Simulation
2013-12-12,Console,153885 ,15388 ,85 ,26857 ,1997 ,51477 ,50468 ,RPG
2013-12-13,PC,74881 ,7488 ,86 ,20048 ,3960 ,32678 ,43148 ,FPS
2013-12-14,Mobile,71987 ,7198 ,69 ,26588 ,9345 ,91633 ,60543 ,RPG
2013-12-15,VR,141743 ,14174 ,74 ,20080 ,8451 ,99444 ,95117 ,Action
2013-12-16,Console,169155 ,16915 ,40 ,87631 ,7670 ,20925 ,79848 ,FPS
2013-12-17,VR,119096 ,11909 ,69 ,33872 ,5776 ,42023 ,15936 ,Action
2013-12-18,VR,194204 ,19420 ,75 ,23283 ,7940 ,41146 ,143596 ,Simulation
2013-12-19,Console,49223 ,4922 ,55 ,29159 ,8808 ,51878 ,121807 ,Adventure
2013-12-20,Mobile,144764 ,14476 ,32 ,77084 ,9276 ,29795 ,71247 ,Adventure
2013-12-21,Mobile,128239 ,12823 ,44 ,13270 ,2531 ,29144 ,7952 ,Simulation
2013-12-22,PC,28990 ,2899 ,91 ,99746 ,5183 ,49743 ,55635 ,Adventure
2013-12-23,PC,153334 ,15333 ,36 ,88429 ,1504 ,30192 ,101352 ,FPS
2013-12-24,VR,62386 ,6238 ,38 ,26157 ,5003 ,87669 ,71444 ,Adventure
2013-12-25,Console,151101 ,15110 ,66 ,60781 ,6176 ,69408 ,75507 ,Adventure
2013-12-26,VR,124893 ,12489 ,23 ,34476 ,3376 ,81259 ,141277 ,Simulation
2013-12-27,Mobile,181910 ,18191 ,48 ,70178 ,8964 ,35591 ,57606 ,Adventure
2013-12-28,VR,38039 ,3803 ,72 ,87250 ,3451 ,89812 ,107484 ,FPS
2013-12-29,Mobile,49855 ,4985 ,26 ,37444 ,1428 ,25744 ,8578 ,Action
2013-12-30,VR,132808 ,13280 ,72 ,39222 ,7183 ,72736 ,25234 ,FPS
2013-12-31,PC,58188 ,5818 ,25 ,28047 ,3834 ,90099 ,79919 ,Adventure
2014-01-01,VR,137554 ,13755 ,74 ,40500 ,7718 ,20525 ,7706 ,Simulation
2014-01-02,Mobile,144447 ,14444 ,33 ,74715 ,2959 ,22259 ,83344 ,RPG
2014-01-03,PC,185912 ,18591 ,21 ,41122 ,4449 ,48587 ,6128 ,Simulation
2014-01-04,Console,152193 ,15219 ,37 ,95697 ,2658 ,34797 ,54799 ,RPG
2014-01-05,PC,33276 ,3327 ,60 ,62171 ,9081 ,31246 ,42536 ,RPG
2014-01-06,Mobile,124883 ,12488 ,39 ,59128 ,3417 ,26620 ,111460 ,Action
2014-01-07,Console,75568 ,7556 ,34 ,58365 ,2480 ,39693 ,75245 ,RPG
2014-01-08,Console,158566 ,15856 ,71 ,31474 ,7303 ,77334 ,91013 ,RPG
2014-01-09,VR,66060 ,6606 ,71 ,75349 ,5990 ,75932 ,51129 ,Adventure
2014-01-10,Mobile,104641 ,10464 ,92 ,75698 ,4553 ,90862 ,72309 ,Simulation
2014-01-11,Mobile,25254 ,2525 ,54 ,16513 ,9080 ,96287 ,29119 ,Action
2014-01-12,Console,57762 ,5776 ,100 ,61645 ,1945 ,44046 ,142741 ,Action
2014-01-13,VR,52560 ,5256 ,42 ,36351 ,7112 ,47891 ,126449 ,RPG
2014-01-14,VR,169895 ,16989 ,61 ,96476 ,7584 ,76812 ,33460 ,Action
2014-01-15,Mobile,159983 ,15998 ,78 ,31300 ,8130 ,94519 ,24034 ,FPS
2014-01-16,VR,45415 ,4541 ,40 ,36208 ,1459 ,80635 ,117616 ,FPS
2014-01-17,PC,153648 ,15364 ,70 ,21287 ,1080 ,91809 ,115713 ,Adventure
2014-01-18,VR,46322 ,4632 ,81 ,25686 ,3454 ,79513 ,39454 ,FPS
2014-01-19,PC,153597 ,15359 ,25 ,52970 ,5346 ,51513 ,25567 ,Adventure
2014-01-20,PC,180728 ,18072 ,91 ,30647 ,2118 ,31357 ,67789 ,Adventure
2014-01-21,VR,86174 ,8617 ,54 ,16795 ,6805 ,53934 ,99596 ,Simulation
2014-01-22,VR,174673 ,17467 ,46 ,53306 ,7105 ,38630 ,98719 ,Adventure
2014-01-23,PC,116135 ,11613 ,93 ,73542 ,3113 ,76873 ,39692 ,Adventure
2014-01-24,Mobile,182779 ,18277 ,58 ,38979 ,2181 ,39273 ,29110 ,Action
2014-01-25,Mobile,106147 ,10614 ,74 ,33354 ,9454 ,27427 ,45932 ,Action
2014-01-26,Console,158895 ,15889 ,74 ,30428 ,8639 ,57521 ,24963 ,Action
2014-01-27,VR,54850 ,5485 ,67 ,28901 ,3769 ,84412 ,89996 ,Simulation
2014-01-28,Console,132368 ,13236 ,39 ,61797 ,3835 ,94588 ,98222 ,RPG
2014-01-29,PC,154543 ,15454 ,71 ,90270 ,8492 ,92241 ,62934 ,FPS
2014-01-30,PC,110893 ,11089 ,51 ,73288 ,8910 ,88085 ,109698 ,FPS
2014-01-31,VR,68218 ,6821 ,93 ,76712 ,1528 ,75889 ,116521 ,FPS
2014-02-01,Mobile,37850 ,3785 ,31 ,63589 ,7583 ,47882 ,89732 ,Action
2014-02-02,PC,71661 ,7166 ,93 ,27246 ,9338 ,44371 ,7448 ,Simulation
2014-02-03,PC,61502 ,6150 ,64 ,30717 ,8216 ,56236 ,97993 ,FPS
2014-02-04,VR,23381 ,2338 ,60 ,55412 ,3658 ,89780 ,82388 ,Action
2014-02-05,PC,44533 ,4453 ,78 ,62879 ,4834 ,73554 ,98965 ,Adventure
2014-02-06,PC,160997 ,16099 ,53 ,53930 ,1189 ,96101 ,145315 ,RPG
2014-02-07,Mobile,172953 ,17295 ,44 ,24569 ,7168 ,74229 ,141114 ,FPS
2014-02-08,PC,22584 ,2258 ,27 ,84693 ,2724 ,47388 ,139185 ,Action
2014-02-09,Mobile,47596 ,4759 ,28 ,12249 ,8048 ,75132 ,58440 ,Adventure
2014-02-10,Console,38145 ,3814 ,74 ,58160 ,8848 ,75784 ,37934 ,FPS
2014-02-11,VR,199269 ,19926 ,72 ,13593 ,3770 ,41470 ,26407 ,FPS
2014-02-12,Mobile,79427 ,7942 ,91 ,74054 ,1964 ,45206 ,96374 ,Adventure
2014-02-13,Console,72926 ,7292 ,67 ,89054 ,1641 ,73384 ,149221 ,Simulation
2014-02-14,PC,130713 ,13071 ,84 ,74494 ,9515 ,54671 ,7684 ,Adventure
2014-02-15,Console,68573 ,6857 ,87 ,48886 ,8654 ,53142 ,116961 ,Adventure
2014-02-16,Mobile,144657 ,14465 ,31 ,98075 ,9831 ,21844 ,87014 ,Adventure
2014-02-17,VR,184272 ,18427 ,33 ,65672 ,9931 ,22393 ,140866 ,FPS
2014-02-18,PC,182115 ,18211 ,84 ,96841 ,2642 ,70053 ,111427 ,Action
2014-02-19,PC,80547 ,8054 ,46 ,19564 ,7983 ,77633 ,79945 ,Adventure
2014-02-20,VR,131751 ,13175 ,40 ,83831 ,1618 ,70846 ,115045 ,Action
2014-02-21,Console,72242 ,7224 ,28 ,10651 ,9810 ,83513 ,103318 ,Action
2014-02-22,PC,21623 ,2162 ,40 ,46357 ,7471 ,64695 ,147311 ,Action
2014-02-23,Mobile,82026 ,8202 ,36 ,46487 ,1376 ,89407 ,144641 ,Action
2014-02-24,VR,131989 ,13198 ,23 ,90270 ,8466 ,25481 ,35820 ,FPS
2014-02-25,VR,144276 ,14427 ,27 ,93313 ,8040 ,25710 ,121687 ,Action
2014-02-26,Console,159520 ,15952 ,95 ,81656 ,1126 ,68465 ,35009 ,Action
2014-02-27,VR,75582 ,7558 ,75 ,44040 ,7810 ,37377 ,14222 ,RPG
2014-02-28,Mobile,25622 ,2562 ,87 ,68575 ,6726 ,57617 ,20916 ,RPG
2014-03-01,PC,161169 ,16116 ,37 ,91819 ,5937 ,69782 ,82824 ,FPS
2014-03-02,Console,129525 ,12952 ,84 ,62856 ,3638 ,95180 ,31712 ,Action
2014-03-03,PC,67278 ,6727 ,37 ,70287 ,6849 ,73149 ,50675 ,Simulation
2014-03-04,Mobile,71186 ,7118 ,84 ,89044 ,1306 ,86857 ,132965 ,FPS
2014-03-05,PC,87275 ,8727 ,65 ,21023 ,2624 ,38939 ,54177 ,Action
2014-03-06,Mobile,49134 ,4913 ,99 ,90660 ,2311 ,78405 ,71500 ,Adventure
2014-03-07,VR,67367 ,6736 ,58 ,53340 ,4664 ,38329 ,28640 ,FPS
2014-03-08,PC,198681 ,19868 ,78 ,19093 ,1192 ,57889 ,70906 ,FPS
2014-03-09,VR,33626 ,3362 ,77 ,59681 ,6922 ,62835 ,94048 ,Adventure
2014-03-10,PC,111697 ,11169 ,38 ,77296 ,7076 ,24209 ,110462 ,FPS
2014-03-11,PC,107726 ,10772 ,34 ,50176 ,5801 ,78728 ,77265 ,RPG
2014-03-12,Console,182117 ,18211 ,91 ,66664 ,8789 ,43471 ,84130 ,FPS
2014-03-13,Console,17257 ,1725 ,24 ,49742 ,6850 ,45771 ,88371 ,Simulation
2014-03-14,PC,164780 ,16478 ,66 ,59278 ,7372 ,45008 ,43332 ,Simulation
2014-03-15,VR,12890 ,1289 ,37 ,95970 ,3920 ,60353 ,49934 ,RPG
2014-03-16,Mobile,198948 ,19894 ,58 ,99731 ,4490 ,20532 ,89667 ,Adventure
2014-03-17,Console,115809 ,11580 ,32 ,69687 ,8894 ,81733 ,44862 ,Adventure
2014-03-18,VR,193594 ,19359 ,37 ,46825 ,3660 ,83268 ,98394 ,Action
2014-03-19,Console,138922 ,13892 ,56 ,96282 ,5177 ,31654 ,142312 ,FPS
2014-03-20,PC,137739 ,13773 ,73 ,22415 ,5394 ,20630 ,35453 ,Action
2014-03-21,PC,142620 ,14262 ,45 ,28070 ,9173 ,51264 ,58541 ,Adventure
2014-03-22,Mobile,171688 ,17168 ,29 ,63971 ,4551 ,84947 ,17196 ,Simulation
2014-03-23,PC,128671 ,12867 ,86 ,59329 ,1188 ,86823 ,64878 ,Action
2014-03-24,Mobile,166965 ,16696 ,78 ,70595 ,3926 ,93882 ,9423 ,RPG
2014-03-25,Mobile,97976 ,9797 ,93 ,23827 ,8243 ,31147 ,136665 ,FPS
2014-03-26,Mobile,124703 ,12470 ,87 ,75468 ,2879 ,60362 ,35171 ,Action
2014-03-27,Console,169115 ,16911 ,31 ,41129 ,4155 ,90719 ,120556 ,RPG
2014-03-28,VR,72103 ,7210 ,88 ,68648 ,4477 ,92710 ,124282 ,Simulation
2014-03-29,VR,153013 ,15301 ,59 ,41542 ,4531 ,40890 ,25279 ,Action
2014-03-30,VR,41251 ,4125 ,44 ,72301 ,5832 ,78619 ,138067 ,Simulation
2014-03-31,Mobile,11898 ,1189 ,82 ,87600 ,2676 ,46249 ,70253 ,Adventure
2014-04-01,Console,53966 ,5396 ,41 ,93096 ,2466 ,80845 ,113878 ,Adventure
2014-04-02,VR,187878 ,18787 ,76 ,59602 ,4783 ,90015 ,90412 ,Action
2014-04-03,Mobile,48103 ,4810 ,34 ,94346 ,2481 ,71154 ,145430 ,FPS
2014-04-04,VR,11915 ,1191 ,92 ,66954 ,4670 ,26239 ,91757 ,RPG
2014-04-05,VR,29167 ,2916 ,54 ,66413 ,7388 ,46989 ,126848 ,RPG
2014-04-06,Mobile,191156 ,19115 ,38 ,34934 ,6788 ,34915 ,118619 ,Simulation
2014-04-07,PC,83036 ,8303 ,45 ,94394 ,8675 ,77295 ,53680 ,FPS
2014-04-08,PC,158960 ,15896 ,36 ,39239 ,7478 ,46502 ,102139 ,Adventure
2014-04-09,PC,174901 ,17490 ,28 ,46777 ,6469 ,47876 ,30758 ,Adventure
2014-04-10,PC,68363 ,6836 ,93 ,90179 ,8469 ,64052 ,133081 ,Adventure
2014-04-11,PC,161640 ,16164 ,91 ,28073 ,2230 ,36558 ,147150 ,RPG
2014-04-12,PC,17556 ,1755 ,23 ,62178 ,4610 ,43459 ,12902 ,Adventure
2014-04-13,VR,139123 ,13912 ,60 ,64949 ,2052 ,46001 ,124501 ,Action
2014-04-14,Console,163784 ,16378 ,98 ,32156 ,9768 ,25441 ,76317 ,Action
2014-04-15,Mobile,183014 ,18301 ,80 ,50361 ,9630 ,59964 ,11116 ,Action
2014-04-16,Mobile,151143 ,15114 ,56 ,55886 ,9801 ,84605 ,40253 ,Simulation
2014-04-17,Mobile,55592 ,5559 ,94 ,36230 ,7760 ,80783 ,137766 ,Adventure
2014-04-18,VR,115976 ,11597 ,68 ,16568 ,4569 ,83348 ,75362 ,Adventure
2014-04-19,VR,175612 ,17561 ,33 ,28763 ,7160 ,32839 ,70173 ,Adventure
2014-04-20,Mobile,172221 ,17222 ,33 ,56524 ,3767 ,62063 ,108077 ,RPG
2014-04-21,VR,195890 ,19589 ,29 ,52576 ,9969 ,37220 ,5308 ,RPG
2014-04-22,PC,98514 ,9851 ,82 ,94334 ,3662 ,73933 ,128305 ,Adventure
2014-04-23,PC,82941 ,8294 ,90 ,53993 ,2114 ,70187 ,114767 ,Adventure
2014-04-24,Console,88511 ,8851 ,64 ,28740 ,3561 ,40320 ,48904 ,Simulation
2014-04-25,Mobile,179067 ,17906 ,82 ,39555 ,5676 ,24346 ,34136 ,RPG
2014-04-26,VR,177344 ,17734 ,92 ,10133 ,2595 ,72543 ,82454 ,RPG
2014-04-27,PC,36826 ,3682 ,72 ,95087 ,1947 ,44209 ,117209 ,RPG
2014-04-28,Console,117395 ,11739 ,35 ,29606 ,5443 ,20346 ,22481 ,RPG
2014-04-29,VR,36368 ,3636 ,39 ,86996 ,4757 ,68628 ,38533 ,Action
2014-04-30,PC,118856 ,11885 ,86 ,26015 ,1660 ,22410 ,134898 ,RPG
2014-05-01,Mobile,56921 ,5692 ,89 ,54316 ,9141 ,56980 ,145040 ,Action
2014-05-02,Console,28224 ,2822 ,36 ,83934 ,8516 ,76341 ,45375 ,Simulation
2014-05-03,Mobile,145124 ,14512 ,92 ,16248 ,2326 ,33246 ,121840 ,Adventure
2014-05-04,PC,105233 ,10523 ,98 ,45069 ,2126 ,86573 ,15988 ,RPG
2014-05-05,PC,26180 ,2618 ,80 ,60291 ,3157 ,56959 ,38982 ,FPS
2014-05-06,Console,114628 ,11462 ,30 ,81843 ,4646 ,99621 ,24884 ,RPG
2014-05-07,Mobile,185365 ,18536 ,21 ,81202 ,8738 ,91602 ,126605 ,Adventure
2014-05-08,PC,12744 ,1274 ,47 ,49779 ,2207 ,87006 ,130012 ,RPG
2014-05-09,Mobile,61907 ,6190 ,53 ,41109 ,3270 ,28626 ,117671 ,Action
2014-05-10,Mobile,109546 ,10954 ,86 ,21880 ,5301 ,25462 ,69790 ,Action
2014-05-11,Console,79920 ,7992 ,64 ,81447 ,7403 ,55316 ,8376 ,FPS
2014-05-12,PC,197000 ,19700 ,21 ,51481 ,5071 ,82240 ,128182 ,RPG
2014-05-13,PC,53245 ,5324 ,27 ,94422 ,3420 ,21979 ,76519 ,RPG
2014-05-14,Mobile,61395 ,6139 ,61 ,67073 ,9413 ,30932 ,31353 ,Simulation
2014-05-15,Mobile,42519 ,4251 ,59 ,89693 ,9419 ,51339 ,91170 ,RPG
2014-05-16,PC,86003 ,8600 ,76 ,68724 ,4817 ,76255 ,67528 ,Adventure
2014-05-17,VR,158551 ,15855 ,94 ,46395 ,7258 ,47311 ,92787 ,FPS
2014-05-18,Console,151684 ,15168 ,95 ,92860 ,2998 ,73546 ,66886 ,FPS
2014-05-19,Console,61535 ,6153 ,27 ,36074 ,3702 ,37719 ,94304 ,Action
2014-05-20,Mobile,128976 ,12897 ,34 ,99809 ,7959 ,21598 ,78773 ,Simulation
2014-05-21,Mobile,178168 ,17816 ,39 ,10640 ,3942 ,41381 ,43109 ,Action
2014-05-22,VR,174963 ,17496 ,76 ,30450 ,2899 ,70931 ,138555 ,Adventure
2014-05-23,Console,28556 ,2855 ,23 ,75691 ,2578 ,57024 ,8532 ,Action
2014-05-24,PC,57231 ,5723 ,50 ,63950 ,9846 ,26583 ,44567 ,FPS
2014-05-25,Console,183203 ,18320 ,66 ,61104 ,7995 ,23161 ,38700 ,Action
2014-05-26,Console,80690 ,8069 ,41 ,24667 ,4254 ,70736 ,19952 ,RPG
2014-05-27,VR,123031 ,12303 ,70 ,29494 ,6179 ,95018 ,130490 ,FPS
2014-05-28,Mobile,80447 ,8044 ,47 ,97665 ,8295 ,66393 ,127061 ,Simulation
2014-05-29,VR,125600 ,12560 ,84 ,42893 ,3589 ,36094 ,136173 ,RPG
2014-05-30,PC,153281 ,15328 ,24 ,35630 ,4139 ,34693 ,50186 ,Simulation
2014-05-31,PC,33813 ,3381 ,81 ,71885 ,9518 ,39158 ,142964 ,Adventure
2014-06-01,Console,50651 ,5065 ,97 ,17845 ,1150 ,31785 ,72141 ,Action
2014-06-02,VR,162556 ,16255 ,74 ,28428 ,9797 ,79370 ,69625 ,Action
2014-06-03,VR,177516 ,17751 ,37 ,85208 ,7672 ,94820 ,94184 ,Action
2014-06-04,Console,69752 ,6975 ,78 ,70981 ,2826 ,74955 ,15353 ,Adventure
2014-06-05,PC,15711 ,1571 ,49 ,17358 ,4705 ,89120 ,24419 ,Adventure
2014-06-06,VR,38794 ,3879 ,62 ,18497 ,3324 ,79730 ,80931 ,FPS
2014-06-07,Console,81179 ,8117 ,26 ,43459 ,6987 ,23797 ,32411 ,Action
2014-06-08,Mobile,113632 ,11363 ,28 ,20891 ,7056 ,93027 ,55271 ,RPG
2014-06-09,VR,67404 ,6740 ,35 ,59046 ,6567 ,80897 ,26664 ,FPS
2014-06-10,VR,11402 ,1140 ,26 ,19201 ,5673 ,69562 ,38905 ,FPS
2014-06-11,PC,111582 ,11158 ,75 ,63729 ,2242 ,80494 ,82650 ,RPG
2014-06-12,PC,189397 ,18939 ,92 ,58875 ,5434 ,80742 ,71039 ,Adventure
2014-06-13,Console,47963 ,4796 ,71 ,23680 ,8237 ,64943 ,33147 ,RPG
2014-06-14,Console,109665 ,10966 ,28 ,41313 ,3005 ,86607 ,101300 ,Adventure
2014-06-15,Mobile,55653 ,5565 ,80 ,42108 ,8818 ,35953 ,46674 ,Action
2014-06-16,Mobile,110677 ,11067 ,58 ,78449 ,2586 ,48453 ,149747 ,Action
2014-06-17,Mobile,143657 ,14365 ,67 ,12185 ,6729 ,32488 ,140183 ,Simulation
2014-06-18,PC,196249 ,19624 ,58 ,98571 ,2114 ,80375 ,22396 ,Simulation
2014-06-19,Mobile,158001 ,15800 ,78 ,97605 ,2725 ,93693 ,34920 ,Simulation
2014-06-20,Console,158042 ,15804 ,26 ,98995 ,3357 ,91870 ,125090 ,Simulation
2014-06-21,Console,155768 ,15576 ,66 ,57091 ,8556 ,31112 ,112753 ,FPS
2014-06-22,Mobile,29608 ,2960 ,64 ,92091 ,4072 ,62504 ,79189 ,RPG
2014-06-23,VR,128334 ,12833 ,21 ,50512 ,7835 ,33120 ,52726 ,Adventure
2014-06-24,Mobile,121378 ,12137 ,72 ,54158 ,6728 ,45292 ,105829 ,Adventure
2014-06-25,VR,84829 ,8482 ,57 ,83709 ,4369 ,69061 ,109908 ,RPG
2014-06-26,Console,83607 ,8360 ,87 ,40481 ,2998 ,64998 ,30852 ,FPS
2014-06-27,VR,47310 ,4731 ,51 ,37428 ,5231 ,52315 ,118616 ,RPG
2014-06-28,Mobile,68768 ,6876 ,33 ,64222 ,6535 ,71716 ,91150 ,RPG
2014-06-29,VR,88349 ,8834 ,43 ,35167 ,1838 ,67118 ,93511 ,FPS
2014-06-30,Console,102563 ,10256 ,87 ,39729 ,6818 ,87578 ,38741 ,RPG
2014-07-01,VR,17462 ,1746 ,60 ,77509 ,6499 ,24772 ,83010 ,FPS
2014-07-02,Console,39396 ,3939 ,77 ,67617 ,2541 ,89601 ,146816 ,FPS
2014-07-03,Mobile,57122 ,5712 ,35 ,11587 ,1163 ,75958 ,37414 ,Simulation
2014-07-04,Mobile,172964 ,17296 ,57 ,59867 ,1499 ,38070 ,110318 ,FPS
2014-07-05,Console,169738 ,16973 ,83 ,13672 ,7976 ,74382 ,33197 ,Action
2014-07-06,PC,56584 ,5658 ,58 ,38235 ,2253 ,54786 ,127324 ,Action
2014-07-07,Console,112333 ,11233 ,74 ,67491 ,8539 ,83634 ,10497 ,FPS
2014-07-08,VR,69303 ,6930 ,85 ,48541 ,1246 ,97836 ,119307 ,FPS
2014-07-09,Mobile,27982 ,2798 ,47 ,87175 ,3048 ,97531 ,51606 ,Action
2014-07-10,Console,27224 ,2722 ,79 ,49403 ,3852 ,52539 ,106806 ,FPS
2014-07-11,Console,143285 ,14328 ,33 ,20304 ,3783 ,21708 ,31190 ,Adventure
2014-07-12,Console,142889 ,14288 ,73 ,30764 ,4539 ,72751 ,49258 ,Simulation
2014-07-13,Mobile,80812 ,8081 ,52 ,42314 ,1049 ,83416 ,58841 ,FPS
2014-07-14,PC,18324 ,1832 ,23 ,40851 ,7309 ,43031 ,130301 ,Action
2014-07-15,Mobile,197881 ,19788 ,96 ,98283 ,4173 ,26909 ,26235 ,RPG
2014-07-16,Mobile,110780 ,11078 ,55 ,67721 ,7930 ,87808 ,11152 ,FPS
2014-07-17,PC,95692 ,9569 ,68 ,53308 ,6673 ,47722 ,91631 ,Simulation
2014-07-18,Mobile,21921 ,2192 ,35 ,75849 ,5129 ,83652 ,144677 ,Action
2014-07-19,Mobile,169434 ,16943 ,81 ,69946 ,8401 ,92777 ,30274 ,Simulation
2014-07-20,Console,120113 ,12011 ,58 ,57916 ,4177 ,52193 ,137439 ,Simulation
2014-07-21,Mobile,113313 ,11331 ,44 ,86258 ,6012 ,48605 ,100995 ,Adventure
2014-07-22,Mobile,188517 ,18851 ,96 ,19854 ,9946 ,59965 ,97253 ,Adventure
2014-07-23,Mobile,72894 ,7289 ,31 ,65399 ,4779 ,57159 ,29387 ,Action
2014-07-24,VR,168852 ,16885 ,72 ,47090 ,6536 ,47063 ,64658 ,FPS
2014-07-25,PC,173887 ,17388 ,24 ,92968 ,4165 ,24707 ,53544 ,Adventure
2014-07-26,PC,125545 ,12554 ,22 ,19313 ,5650 ,82095 ,122401 ,RPG
2014-07-27,Mobile,56381 ,5638 ,54 ,78637 ,3486 ,92936 ,100754 ,Action
2014-07-28,VR,22960 ,2296 ,91 ,97761 ,3548 ,97356 ,102003 ,RPG
2014-07-29,PC,86106 ,8610 ,32 ,22806 ,2601 ,41378 ,95788 ,Action
2014-07-30,PC,183938 ,18393 ,56 ,80005 ,1696 ,70039 ,40024 ,Action
2014-07-31,PC,99926 ,9992 ,71 ,16941 ,7121 ,85560 ,39307 ,Adventure
2014-08-01,Mobile,94131 ,9413 ,45 ,19684 ,4819 ,37081 ,100276 ,Simulation
2014-08-02,PC,145626 ,14562 ,76 ,47569 ,7765 ,21669 ,81325 ,Adventure
2014-08-03,PC,185188 ,18518 ,97 ,57295 ,4213 ,41182 ,36371 ,Action
2014-08-04,PC,169049 ,16904 ,66 ,99109 ,8324 ,54104 ,55478 ,Adventure
2014-08-05,PC,138936 ,13893 ,43 ,22885 ,2692 ,58376 ,65972 ,FPS
2014-08-06,Mobile,81419 ,8141 ,76 ,98377 ,4697 ,87892 ,76890 ,Action
2014-08-07,VR,61346 ,6134 ,86 ,13217 ,3164 ,80053 ,45956 ,Action
2014-08-08,PC,139849 ,13984 ,78 ,42121 ,1817 ,90143 ,44609 ,Adventure
2014-08-09,VR,68982 ,6898 ,50 ,27910 ,1021 ,98218 ,136202 ,FPS
2014-08-10,Mobile,60660 ,6066 ,74 ,29350 ,6058 ,48807 ,36467 ,RPG
2014-08-11,PC,136665 ,13666 ,62 ,89337 ,7660 ,49048 ,134516 ,FPS
2014-08-12,Mobile,139909 ,13990 ,81 ,51234 ,4124 ,65589 ,20102 ,Adventure
2014-08-13,PC,15470 ,1547 ,83 ,70930 ,5644 ,85773 ,61480 ,Action
2014-08-14,Mobile,92180 ,9218 ,91 ,88175 ,2997 ,71771 ,70328 ,Action
2014-08-15,VR,16609 ,1660 ,77 ,37345 ,1184 ,58320 ,138664 ,FPS
2014-08-16,PC,187500 ,18750 ,67 ,63222 ,4841 ,42669 ,81108 ,Action
2014-08-17,Console,88815 ,8881 ,67 ,87237 ,7953 ,98120 ,142451 ,Action
2014-08-18,VR,186335 ,18633 ,29 ,94456 ,8784 ,44863 ,17132 ,FPS
2014-08-19,Console,52081 ,5208 ,87 ,56967 ,7683 ,24759 ,13339 ,Action
2014-08-20,PC,112648 ,11264 ,66 ,37958 ,2893 ,58405 ,88929 ,Simulation
2014-08-21,VR,198134 ,19813 ,70 ,16208 ,9460 ,93110 ,77761 ,RPG
2014-08-22,VR,79398 ,7939 ,61 ,86724 ,7257 ,84405 ,92788 ,Simulation
2014-08-23,VR,104499 ,10449 ,46 ,16901 ,5620 ,62104 ,149828 ,Adventure
